aggregation,grid_id,is_first,model,rank,scope,score,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5
arithmetic,6,0.0,priority_resource_greedy,6,synthetic_all,0.6092487635565849,0.2631578947368421,0.15789473684210525,0.3684210526315789,0.0,0.2105263157894737
geometric,7,0.0,priority_resource_greedy,5,synthetic_all,0.5738808848533906,0.2777777777777778,0.16666666666666666,0.38888888888888884,0.0,0.16666666666666666
arithmetic,7,0.0,priority_resource_greedy,6,synthetic_all,0.6258238909131307,0.2777777777777778,0.16666666666666666,0.38888888888888884,0.0,0.16666666666666666
geometric,8,0.0,priority_resource_greedy,5,synthetic_all,0.5949506368974745,0.29411764705882354,0.17647058823529413,0.4117647058823529,0.0,0.11764705882352942
arithmetic,8,0.0,priority_resource_greedy,7,synthetic_all,0.6443490332527994,0.29411764705882354,0.17647058823529413,0.4117647058823529,0.0,0.11764705882352942
geometric,9,0.0,priority_resource_greedy,6,synthetic_all,0.6195801637536981,0.3125,0.18749999999999997,0.43749999999999994,0.0,0.0625
arithmetic,9,0.0,priority_resource_greedy,7,synthetic_all,0.6651898183849267,0.3125,0.18749999999999997,0.43749999999999994,0.0,0.0625
geometric,10,0.0,priority_resource_greedy,5,synthetic_all,0.47900694108325165,0.3125,0.25,0.18749999999999997,0.0,0.25
arithmetic,10,0.0,priority_resource_greedy,6,synthetic_all,0.5156578659805001,0.3125,0.25,0.18749999999999997,0.0,0.25
geometric,11,0.0,priority_resource_greedy,5,synthetic_all,0.4982210350445219,0.2941176470588235,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882
arithmetic,11,0.0,priority_resource_greedy,6,synthetic_all,0.5403116907952268,0.2941176470588235,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882
geometric,12,0.0,priority_resource_greedy,5,synthetic_all,0.5131241456024751,0.3125,0.25,0.25,0.0,0.18749999999999997
arithmetic,12,0.0,priority_resource_greedy,5,synthetic_all,0.5546501420237561,0.3125,0.25,0.25,0.0,0.18749999999999997
geometric,13,0.0,priority_resource_greedy,5,synthetic_all,0.5159463052203866,0.2777777777777778,0.22222222222222227,0.2777777777777778,0.0,0.22222222222222227
arithmetic,13,0.0,priority_resource_greedy,6,synthetic_all,0.5622262017416507,0.2777777777777778,0.22222222222222227,0.2777777777777778,0.0,0.22222222222222227
geometric,14,0.0,priority_resource_greedy,5,synthetic_all,0.5315510976981555,0.29411764705882354,0.23529411764705885,0.29411764705882354,0.0,0.17647058823529413
arithmetic,14,0.0,priority_resource_greedy,5,synthetic_all,0.5770103035418208,0.29411764705882354,0.23529411764705885,0.29411764705882354,0.0,0.17647058823529413
geometric,15,0.0,priority_resource_greedy,5,synthetic_all,0.5496713433939758,0.3125,0.25000000000000006,0.3125,0.0,0.12500000000000003
arithmetic,15,0.0,priority_resource_greedy,7,synthetic_all,0.5936424180670121,0.3125,0.25000000000000006,0.3125,0.0,0.12500000000000003
geometric,16,0.0,priority_resource_greedy,5,synthetic_all,0.5323396338206952,0.2631578947368421,0.2105263157894737,0.3157894736842105,0.0,0.2105263157894737
arithmetic,16,0.0,priority_resource_greedy,6,synthetic_all,0.5818339220621351,0.2631578947368421,0.2105263157894737,0.3157894736842105,0.0,0.2105263157894737
geometric,17,0.0,priority_resource_greedy,5,synthetic_all,0.548485410251311,0.2777777777777778,0.22222222222222224,0.3333333333333333,0.0,0.16666666666666666
arithmetic,17,0.0,priority_resource_greedy,5,synthetic_all,0.5968860026689895,0.2777777777777778,0.22222222222222224,0.3333333333333333,0.0,0.16666666666666666
geometric,18,0.0,priority_resource_greedy,5,synthetic_all,0.5671108796899055,0.29411764705882354,0.23529411764705885,0.35294117647058826,0.0,0.11764705882352942
arithmetic,18,0.0,priority_resource_greedy,7,synthetic_all,0.6137089162884145,0.29411764705882354,0.23529411764705885,0.35294117647058826,0.0,0.11764705882352942
geometric,19,0.0,priority_resource_greedy,5,synthetic_all,0.5888216103995414,0.3125,0.25,0.37499999999999994,0.0,0.0625
arithmetic,19,0.0,priority_resource_greedy,7,synthetic_all,0.6326346941102678,0.3125,0.25,0.37499999999999994,0.0,0.0625
geometric,20,0.0,priority_resource_greedy,5,synthetic_all,0.5640939601522182,0.2631578947368421,0.21052631578947367,0.36842105263157887,0.0,0.15789473684210525
arithmetic,20,0.0,priority_resource_greedy,5,synthetic_all,0.6146695229406665,0.2631578947368421,0.21052631578947367,0.36842105263157887,0.0,0.15789473684210525
geometric,21,0.0,priority_resource_greedy,5,synthetic_all,0.5830766539360074,0.2777777777777778,0.22222222222222224,0.38888888888888884,0.0,0.11111111111111112
arithmetic,21,0.0,priority_resource_greedy,7,synthetic_all,0.631545803596328,0.2777777777777778,0.22222222222222224,0.38888888888888884,0.0,0.11111111111111112
geometric,22,0.0,priority_resource_greedy,5,synthetic_all,0.6050495451056134,0.2941176470588235,0.23529411764705882,0.41176470588235287,0.0,0.058823529411764705
arithmetic,22,0.0,priority_resource_greedy,7,synthetic_all,0.6504075290350084,0.2941176470588235,0.23529411764705882,0.41176470588235287,0.0,0.058823529411764705
geometric,23,0.0,priority_resource_greedy,5,synthetic_all,0.47490758382498244,0.2941176470588235,0.2941176470588235,0.1764705882352941,0.0,0.23529411764705882
arithmetic,23,0.0,priority_resource_greedy,5,synthetic_all,0.5096715738308419,0.2941176470588235,0.2941176470588235,0.1764705882352941,0.0,0.23529411764705882
geometric,24,0.0,priority_resource_greedy,5,synthetic_all,0.48765051469376514,0.3125,0.3125,0.18749999999999997,0.0,0.18749999999999997
arithmetic,24,0.0,priority_resource_greedy,5,synthetic_all,0.522095017749097,0.3125,0.3125,0.18749999999999997,0.0,0.18749999999999997
geometric,25,0.0,priority_resource_greedy,5,synthetic_all,0.49311456149780497,0.2777777777777778,0.2777777777777778,0.22222222222222227,0.0,0.22222222222222227
arithmetic,25,0.0,priority_resource_greedy,5,synthetic_all,0.5332883134975094,0.2777777777777778,0.2777777777777778,0.22222222222222227,0.0,0.22222222222222227
geometric,26,0.0,priority_resource_greedy,5,synthetic_all,0.5066780198567689,0.29411764705882354,0.29411764705882354,0.23529411764705885,0.0,0.17647058823529413
arithmetic,26,0.0,priority_resource_greedy,5,synthetic_all,0.5463701865774357,0.29411764705882354,0.29411764705882354,0.23529411764705885,0.0,0.17647058823529413
geometric,27,0.0,priority_resource_greedy,5,synthetic_all,0.5223833565730233,0.3125,0.3125,0.25000000000000006,0.0,0.12500000000000003
arithmetic,27,0.0,priority_resource_greedy,7,synthetic_all,0.561087293792353,0.3125,0.3125,0.25000000000000006,0.0,0.12500000000000003
geometric,28,0.0,priority_resource_greedy,5,synthetic_all,0.5099958993484214,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.0,0.2105263157894737
arithmetic,28,0.0,priority_resource_greedy,5,synthetic_all,0.5544190805676854,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.0,0.2105263157894737
geometric,29,0.0,priority_resource_greedy,5,synthetic_all,0.5242137405141203,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.0,0.16666666666666666
arithmetic,29,0.0,priority_resource_greedy,5,synthetic_all,0.567948114424848,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.0,0.16666666666666666
geometric,30,0.0,priority_resource_greedy,5,synthetic_all,0.5405738391000009,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.0,0.11764705882352942
arithmetic,30,0.0,priority_resource_greedy,6,synthetic_all,0.5830687993240296,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.0,0.11764705882352942
geometric,31,0.0,priority_resource_greedy,5,synthetic_all,0.5595900404121676,0.3125,0.3125,0.3125,0.0,0.0625
arithmetic,31,0.0,priority_resource_greedy,7,synthetic_all,0.600079569835609,0.3125,0.3125,0.3125,0.0,0.0625
geometric,32,0.0,priority_resource_greedy,5,synthetic_all,0.5404174107046528,0.2631578947368421,0.2631578947368421,0.3157894736842105,0.0,0.15789473684210525
arithmetic,32,0.0,priority_resource_greedy,5,synthetic_all,0.5872546814462167,0.2631578947368421,0.2631578947368421,0.3157894736842105,0.0,0.15789473684210525
geometric,33,0.0,priority_resource_greedy,5,synthetic_all,0.5572742465951874,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.0,0.11111111111111112
arithmetic,33,0.0,priority_resource_greedy,6,synthetic_all,0.6026079153521866,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.0,0.11111111111111112
geometric,34,0.0,priority_resource_greedy,5,synthetic_all,0.5767372257472713,0.2941176470588235,0.2941176470588235,0.3529411764705882,0.0,0.058823529411764705
arithmetic,34,0.0,priority_resource_greedy,7,synthetic_all,0.6197674120706236,0.2941176470588235,0.2941176470588235,0.3529411764705882,0.0,0.058823529411764705
geometric,35,0.0,priority_resource_greedy,5,synthetic_all,0.5726535804814317,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.0,0.10526315789473685
arithmetic,35,0.0,priority_resource_greedy,6,synthetic_all,0.6200902823247482,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.0,0.10526315789473685
geometric,36,0.0,priority_resource_greedy,5,synthetic_all,0.5924197744486034,0.2777777777777778,0.2777777777777778,0.38888888888888884,0.0,0.05555555555555556
arithmetic,36,0.0,priority_resource_greedy,7,synthetic_all,0.6372677162795252,0.2777777777777778,0.2777777777777778,0.38888888888888884,0.0,0.05555555555555556
geometric,37,0.0,priority_resource_greedy,5,synthetic_all,0.47129317198483606,0.27777777777777773,0.33333333333333326,0.16666666666666663,0.0,0.2222222222222222
arithmetic,37,0.0,priority_resource_greedy,5,synthetic_all,0.504350425253368,0.27777777777777773,0.33333333333333326,0.16666666666666663,0.0,0.2222222222222222
geometric,38,0.0,priority_resource_greedy,5,synthetic_all,0.48296883764833787,0.2941176470588235,0.3529411764705882,0.1764705882352941,0.0,0.1764705882352941
arithmetic,38,0.0,priority_resource_greedy,5,synthetic_all,0.5157300696130509,0.2941176470588235,0.3529411764705882,0.1764705882352941,0.0,0.1764705882352941
geometric,39,0.0,priority_resource_greedy,5,synthetic_all,0.49645005966576117,0.3125,0.37499999999999994,0.18749999999999997,0.0,0.125
arithmetic,39,0.0,priority_resource_greedy,6,synthetic_all,0.5285321695176939,0.3125,0.37499999999999994,0.18749999999999997,0.0,0.125
geometric,40,0.0,priority_resource_greedy,5,synthetic_all,0.48858999185435753,0.2631578947368421,0.3157894736842105,0.2105263157894737,0.0,0.2105263157894737
arithmetic,40,0.0,priority_resource_greedy,5,synthetic_all,0.5270042390732359,0.2631578947368421,0.3157894736842105,0.2105263157894737,0.0,0.2105263157894737
geometric,41,0.0,priority_resource_greedy,5,synthetic_all,0.501016144837644,0.2777777777777778,0.3333333333333333,0.22222222222222224,0.0,0.16666666666666666
arithmetic,41,0.0,priority_resource_greedy,5,synthetic_all,0.5390102261807067,0.2777777777777778,0.3333333333333333,0.22222222222222224,0.0,0.16666666666666666
geometric,42,0.0,priority_resource_greedy,5,synthetic_all,0.5152785566009572,0.29411764705882354,0.35294117647058826,0.23529411764705885,0.0,0.11764705882352942
arithmetic,42,0.0,priority_resource_greedy,6,synthetic_all,0.5524286823596446,0.29411764705882354,0.35294117647058826,0.23529411764705885,0.0,0.11764705882352942
geometric,43,0.0,priority_resource_greedy,5,synthetic_all,0.5318096479441566,0.3125,0.37499999999999994,0.25,0.0,0.0625
arithmetic,43,0.0,priority_resource_greedy,7,synthetic_all,0.5675244455609499,0.3125,0.37499999999999994,0.25,0.0,0.0625
geometric,44,0.0,priority_resource_greedy,5,synthetic_all,0.5177346300852304,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.0,0.15789473684210525
arithmetic,44,0.0,priority_resource_greedy,5,synthetic_all,0.5598398399517672,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.0,0.15789473684210525
geometric,45,0.0,priority_resource_greedy,5,synthetic_all,0.5326136517760788,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.0,0.11111111111111112
arithmetic,45,0.0,priority_resource_greedy,6,synthetic_all,0.5736700271080453,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.0,0.11111111111111112
geometric,46,0.0,priority_resource_greedy,5,synthetic_all,0.5497497357916333,0.2941176470588235,0.3529411764705882,0.2941176470588235,0.0,0.058823529411764705
arithmetic,46,0.0,priority_resource_greedy,7,synthetic_all,0.5891272951062385,0.2941176470588235,0.3529411764705882,0.2941176470588235,0.0,0.058823529411764705
geometric,47,0.0,priority_resource_greedy,5,synthetic_all,0.5486177606138777,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.0,0.10526315789473684
arithmetic,47,0.0,priority_resource_greedy,6,synthetic_all,0.5926754408302984,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.0,0.10526315789473684
geometric,48,0.0,priority_resource_greedy,5,synthetic_all,0.5662039137484814,0.27777777777777773,0.33333333333333326,0.33333333333333326,0.0,0.05555555555555555
arithmetic,48,0.0,priority_resource_greedy,7,synthetic_all,0.6083298280353839,0.27777777777777773,0.33333333333333326,0.33333333333333326,0.0,0.05555555555555555
geometric,49,0.0,priority_resource_greedy,5,synthetic_all,0.5813430853783875,0.2631578947368421,0.3157894736842105,0.36842105263157887,0.0,0.05263157894736842
arithmetic,49,0.0,priority_resource_greedy,7,synthetic_all,0.6255110417088297,0.2631578947368421,0.3157894736842105,0.36842105263157887,0.0,0.05263157894736842
geometric,50,0.0,priority_resource_greedy,5,synthetic_all,0.46808254820329687,0.2631578947368421,0.3684210526315789,0.15789473684210525,0.0,0.2105263157894737
arithmetic,50,0.0,priority_resource_greedy,5,synthetic_all,0.4995893975787862,0.2631578947368421,0.3684210526315789,0.15789473684210525,0.0,0.2105263157894737
geometric,51,0.0,priority_resource_greedy,5,synthetic_all,0.47884509311371937,0.2777777777777778,0.38888888888888884,0.16666666666666666,0.0,0.16666666666666666
arithmetic,51,0.0,priority_resource_greedy,5,synthetic_all,0.5100723379365655,0.2777777777777778,0.38888888888888884,0.16666666666666666,0.0,0.16666666666666666
geometric,52,0.0,priority_resource_greedy,5,synthetic_all,0.4911669261220924,0.29411764705882354,0.4117647058823529,0.17647058823529413,0.0,0.11764705882352942
arithmetic,52,0.0,priority_resource_greedy,5,synthetic_all,0.5217885653952598,0.29411764705882354,0.4117647058823529,0.17647058823529413,0.0,0.11764705882352942
geometric,53,0.0,priority_resource_greedy,4,synthetic_all,0.5054083904677339,0.3125,0.43749999999999994,0.18749999999999997,0.0,0.0625
arithmetic,53,0.0,priority_resource_greedy,7,synthetic_all,0.5349693212862909,0.3125,0.43749999999999994,0.18749999999999997,0.0,0.0625
geometric,54,0.0,priority_resource_greedy,5,synthetic_all,0.4960039071279732,0.2631578947368421,0.36842105263157887,0.21052631578947367,0.0,0.15789473684210525
arithmetic,54,0.0,priority_resource_greedy,5,synthetic_all,0.5324249984573175,0.2631578947368421,0.36842105263157887,0.21052631578947367,0.0,0.15789473684210525
geometric,55,0.0,priority_resource_greedy,5,synthetic_all,0.5090443417966121,0.2777777777777778,0.38888888888888884,0.22222222222222224,0.0,0.11111111111111112
arithmetic,55,0.0,priority_resource_greedy,5,synthetic_all,0.5447321388639039,0.2777777777777778,0.38888888888888884,0.22222222222222224,0.0,0.11111111111111112
geometric,56,0.0,priority_resource_greedy,4,synthetic_all,0.524025081979721,0.2941176470588235,0.41176470588235287,0.23529411764705882,0.0,0.058823529411764705
arithmetic,56,0.0,priority_resource_greedy,7,synthetic_all,0.5584871781418536,0.2941176470588235,0.41176470588235287,0.23529411764705882,0.0,0.058823529411764705
geometric,57,0.0,priority_resource_greedy,5,synthetic_all,0.5255907891258618,0.2631578947368421,0.3684210526315789,0.2631578947368421,0.0,0.10526315789473685
arithmetic,57,0.0,priority_resource_greedy,5,synthetic_all,0.5652605993358488,0.2631578947368421,0.3684210526315789,0.2631578947368421,0.0,0.10526315789473685
geometric,58,0.0,priority_resource_greedy,4,synthetic_all,0.5411481617785044,0.2777777777777778,0.38888888888888884,0.2777777777777778,0.0,0.05555555555555556
arithmetic,58,0.0,priority_resource_greedy,7,synthetic_all,0.5793919397912425,0.2777777777777778,0.38888888888888884,0.2777777777777778,0.0,0.05555555555555556
geometric,59,0.0,priority_resource_greedy,4,synthetic_all,0.5569425434841836,0.2631578947368421,0.3684210526315789,0.3157894736842105,0.0,0.052631578947368425
arithmetic,59,0.0,priority_resource_greedy,7,synthetic_all,0.5980962002143799,0.2631578947368421,0.3684210526315789,0.3157894736842105,0.0,0.052631578947368425
geometric,60,0.0,priority_resource_greedy,5,synthetic_all,0.48526418363076124,0.37499999999999994,0.18749999999999997,0.18749999999999997,0.0,0.25
arithmetic,60,0.0,priority_resource_greedy,6,synthetic_all,0.5216279061394199,0.37499999999999994,0.18749999999999997,0.18749999999999997,0.0,0.25
geometric,61,0.0,priority_resource_greedy,5,synthetic_all,0.5043440902995087,0.35294117647058826,0.17647058823529413,0.23529411764705888,0.0,0.23529411764705888
arithmetic,61,0.0,priority_resource_greedy,6,synthetic_all,0.5459305521212691,0.35294117647058826,0.17647058823529413,0.23529411764705888,0.0,0.23529411764705888
geometric,62,0.0,priority_resource_greedy,5,synthetic_all,0.5198270594031756,0.375,0.1875,0.25000000000000006,0.0,0.1875
arithmetic,62,0.0,priority_resource_greedy,7,synthetic_all,0.5606201821826758,0.375,0.1875,0.25000000000000006,0.0,0.1875
